time[s], wr_x[mm], wr_y[mm], x_heading, y_heading 
16.1027,46.1535,-524.6172,201.9748,6.4850
16.1985,55.8050,-524.1930,201.9855,6.0420
16.3213,65.5108,-523.7462,202.1553,5.5294
16.3946,71.6951,-524.6043,201.6102,13.1137
16.4906,74.2022,-525.7042,200.9780,21.7135
16.5995,81.2008,-525.0916,201.1307,20.1616
16.7052,90.7668,-524.2211,200.9905,19.8115
16.9469,110.0842,-522.6527,201.5530,19.3387
18.3399,247.3761,-511.1213,202.1211,12.8265
18.4282,257.0465,-510.4221,202.2354,12.4395
18.4800,266.4542,-509.8378,202.2704,12.0922
18.6821,276.1497,-509.1928,202.2385,11.6424
18.7559,285.9652,-508.4549,202.2428,11.4148
18.7886,294.9020,-508.0202,202.1133,14.0024
18.8606,297.8625,-509.1339,201.4079,21.7490
18.9636,305.9863,-508.4478,201.5700,20.2809
19.0617,315.2473,-507.5929,201.6723,19.6711
19.1629,325.0648,-506.5016,201.7003,18.9959
19.2621,334.9219,-505.4123,201.7924,18.5897
19.3589,344.8368,-504.3958,201.8041,18.2830
19.4614,354.8228,-503.5004,201.8934,17.7423
19.5626,364.6692,-502.7113,201.9161,17.2373
19.6626,374.7137,-501.7622,201.9093,16.7342
19.7616,384.5312,-500.8598,201.9394,16.2927
19.8619,394.2817,-499.9254,202.0300,15.5802
19.9640,403.9606,-499.0012,201.9557,16.1496
20.0642,405.9519,-501.6781,200.0392,32.1523
20.1649,407.4055,-504.0249,197.2842,46.2697
20.2635,415.5103,-502.1493,197.7260,44.1777
20.3655,424.7336,-500.1814,197.8407,43.6505
