time[s], wr_x[mm], wr_y[mm], x_heading, y_heading 
25.6252,814.1862,-419.9932,198.4430,40.7633
25.7243,823.9626,-417.7598,198.5519,40.1074
25.8300,833.4237,-415.7269,198.7220,39.5914
25.9279,843.0821,-413.6993,198.8060,39.1284
26.0258,852.7099,-411.6451,198.8541,38.6590
26.1257,862.2345,-409.7633,198.8975,38.4829
26.2260,871.8291,-407.7784,198.9326,38.3472
26.3259,881.6956,-405.7500,198.9114,38.3122
26.4314,891.2020,-403.8373,198.9130,38.3703
26.5303,900.5822,-401.9034,199.0551,38.0294
26.6306,909.8264,-400.2060,199.1407,37.4836
26.7273,919.1472,-398.4685,199.2034,36.9588
26.8339,928.8412,-396.4972,199.2911,36.5625
26.9314,938.2932,-394.7918,199.4271,35.7618
27.0277,948.0545,-392.8755,199.5445,35.0257
27.1275,957.7654,-391.0595,199.5732,34.7141
27.2290,967.6001,-389.2978,199.7036,34.0836
27.3329,973.4167,-389.4169,198.0568,42.7102
27.4317,975.3419,-390.1343,195.5651,53.0260
27.5407,979.2354,-389.3207,194.9865,55.1016
27.6353,988.8517,-386.7665,195.2941,53.9323
27.7326,998.7690,-383.9371,195.4464,53.2348
27.8332,1009.0109,-381.2772,195.5945,52.7859
27.9380,1018.9783,-378.6440,195.7052,52.5615
28.0362,1028.7411,-376.2010,195.8505,52.1168
28.1388,1038.4910,-373.5283,195.9411,51.5869
28.2377,1048.2204,-370.8152,196.1597,50.9506
28.3353,1057.7194,-368.3161,196.2136,50.5753
28.4317,1067.1261,-365.8549,196.2903,50.2292
28.5320,1076.8286,-363.3076,196.4344,49.9411
28.6319,1086.4957,-360.6941,196.4683,49.6726
28.7315,1096.4850,-357.8091,196.4716,49.4671
28.8462,1105.9853,-355.4265,196.5594,49.2673
28.9388,1115.1089,-353.2052,196.5770,49.2203
29.0461,1124.5586,-350.8548,196.6489,48.8999
29.1394,1134.0479,-348.4731,196.8326,48.2338
29.2330,1143.5301,-346.0865,196.9078,47.8270
29.3457,1152.9831,-343.6936,196.9808,47.6298
29.4394,1162.3522,-341.4691,196.9330,47.3571
29.5351,1171.7105,-339.0482,197.0844,46.9974
29.6354,1180.4625,-336.9565,197.1660,46.4530
29.7346,1189.4709,-334.7025,197.1970,46.0591
29.8394,1195.1107,-334.4783,195.2953,53.6925
29.9372,1196.9922,-335.8743,191.6865,65.5304
30.0417,1200.5859,-335.2861,190.3497,69.2309
30.1418,1209.1364,-332.1307,190.7043,68.3672
30.2378,1218.7892,-328.6415,190.8835,67.7421
30.3353,1228.3165,-324.9970,191.2014,66.8356
30.4380,1237.4989,-321.7854,191.3240,66.2934
30.5410,1246.7380,-318.6399,191.5426,65.7917
30.6410,1255.7303,-315.4247,191.6753,65.3519
30.7380,1264.5875,-312.2560,191.8784,64.9022
30.8364,1273.5948,-309.1245,191.9976,64.4222
30.9403,1282.9664,-305.8318,192.1451,64.1316
31.0377,1292.3262,-302.5351,192.2266,63.7824
31.1370,1302.0857,-299.3536,192.1335,63.9590
